pct_length                 wc                       hc                       hrib                     wrib                     Uin                      Pressure
0.02                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    6.7                      205.4895616938824
0.02                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    8.35                     306.4870709535821
0.02                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    10                       425.23912249199077
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   0.1                      0.22727175344407988
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   1.7500000000000002       14.647810826465427
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   3.4000000000000004       46.935169579514614
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   5.05                     95.69054994277093
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   6.7                      159.8025904873694
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   8.35                     238.52999527080078
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   10                       331.2348025996085
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.28805456300910565
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       16.699286181206627
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       53.43392232162292
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     5.05                     109.12290955877029
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     6.7                      182.42418132553016
0.02                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     8.35                     272.4668346419137
